CKG_NM,CKG_MTH_ACTO_NM,CKG_MTRL_CN
콩나물국밥,끓이기, 콩나물 밥 바지락 오징어 표고버섯 청양고추 대파 달걀 만능육수 소금 
라면,끓이기, 돼지 등뼈 삼겹살 라면 달걀 다시마 물 인스턴트 커피 간장 
해물짬뽕,끓이기, 중화면 낙지 손질꽃게 모시조개 새우 돼지안심 캔죽순 양파 양송이 애호박 청경채 고추기름 다진마을 굴소스 고운고추가루 소금 간장 후추 청주 물 
들깨칼국수,끓이기, 칼국수 면 쑥갓 쪽파 들깨 소금 맛소금 만능육수 물 
꽃게라면,끓이기, 라면 꽃게 대파 물 
대추생강차,끓이기, 대추 생강 엄지손가락정도 크기 감초 물 꿀 취향껏 
게살스프,끓이기, 크래미 달걀 표고버섯 팽이버섯 대파 죽순 만능육수 소금 참기름 물녹말 물녹말 감자전분 물 
홍합미역국,끓이기, 건홍합 건미역 참기름 다진마늘 국간장 천일염 물 
꽁치통조림김치찌개,끓이기, 무 다시마 양파껍질 마른표고 김장김치 꽁치통조림 양파 고춧가루 다진 마늘 생강술 김치국물 국간장 고추 대파
쇠고기전골,끓이기, 쇠고기 감자 양파 불린당면 느타리버섯 대파 쇠고기 밑간 다진마늘 청주 멸치다시마국물 간장 고춧가루 물엿 다진마늘 
옥수수달걀진밥,끓이기, 진밥 흰살생선 옥수수 달걀노른자 다시마물 
가지된장덮밥,끓이기, 가지 돼지고기 양파 대파 마늘 올리브유 소금 후추 전분가루
된장찌개,끓이기, 꽃게 두부 대파 양파 쌀뜬물 된장 
근대국,끓이기, 근대 마늘 대파 들깨 멸치 다시마
생태탕,끓이기, 생태 무 대파 마늘 맛술 젓갈 고춧가루
김치콩나물국,끓이기, 멸치 다시마 콩나물 묵은 김치 두부 대파 국간장
시래기된장국,끓이기, 시레기 된장 다시마 멸치 청양고추 
매생이굴국,끓이기, 매생이 굴 소금 참기름 
호두파베초콜릿,끓이기, 사각틀 분량 다크초콜릿 생크림 물엿 호두
게장라면,끓이기, 라면사리 게장 대파 된장 
배추된장국,끓이기, 알배추 동치미무 작은거 대파 홍고추 멸치육수 집된장 시판된장 고추가루 다진마늘 
콩나물김치국,끓이기, 콩나물 신김치 파
무청시래기된장지짐,끓이기, 말린무청 소고기 뒤포리육수 청고추 홍고추 된장 마늘 들깨가루
북어국,끓이기, 북어채 쌀뜬물 무 양파 대파 다진마늘 두부 멸치액젓 들기름 소금 
순두부버섯들깨탕,끓이기, 느타리버섯 순두부 다시멸치 청양고추 다진마늘 들깨가루 국간장
쇠고기국,끓이기, 소고기 양파 새송이버섯 대파 청주 참기름 멸치다시물 고춧가루 국간장 다진마늘 
대파라면,끓이기, 라면 대파 양파 계란 마늘 고춧가루
도다리쑥국,끓이기, 도다리 쑥 정도 다시물 된장 멸치액젓 
쑥칼국수,끓이기, 육수 쑥 칼국수 된장 들깨가루 
단호박비프스튜,끓이기, 단호박 작은거 파프리카양파 토마토 가지 작은거 소등심 화이트와인 바질가루 올리브유 후추 소금 하이라이스고형분 물 
소고기야채진밥,끓이기, 소고기 진밥 브로콜리 당근 양송이버섯 육수
순두부찌개,끓이기, 순두부 묵은지 돼지고기 물 양파 
온메밀국수,끓이기, 물 진간장 설탕 맛술 정종 다시마 가다랑이포 
맛간장,끓이기, 다시마 마늘 정도 청양초 멸치 양파 대파 물 양조간장 올리고당 숟가락 정도 청주 
부대찌개,끓이기, 김치 비엔나소세지 스팸 양파 대파 고추 두부 소고기갈은것 새송이버섯 베이크드빈스 체다치즈 사골육수 물 장 고춧가루 국간장 다진마늘 맛술 소고기밑간 생강술 후춧가루 
애호박새우젓국,끓이기, 애호박 멸치다시육수 양파 두부 새우젓 다진마늘 
도다리쑥국,끓이기, 도다리 쑥 된장 청양고추 대파 다진마늘 다시국물 무 양파 다시멸치 다시마 물
톳떡국,끓이기, 떡국 멸치육수 계란 대파 김가루 통깨 소금
냉이청국장찌개,끓이기, 청국장 쌀뜨물 냉이 크게 달래 팽이버섯 감자 양파 양송이버섯 소금 
코다리찌개,끓이기, 코다리 절단 꽃게 새우 미더덕 무 대파 양파 청양고추 멸치육수 고춧가루 다진마늘 미림 소금 
김치오징어국,끓이기, 다시마 표고버섯 오징어 대파 두부 신김치 고춧가루 다진마늘 국간장
황태미역국,끓이기, 황태 미역 소금 국간장
녹두스프,끓이기, 녹두 양파 샐러리 우유 올리브오일 베이컨 월계수잎 
쌀국수,끓이기, 쌀국수면 차돌박이 숙주 깻잎 육수 멸치 건표고 다시마 사방 물 간장 소금 후추 
멸치육수떡국,끓이기, 멸치 다시마 떡국떡 다진마늘 대파 김가루 호박 계란 간장
카라멜크림,끓이기, 물 설탕 생크림 
양파밥,끓이기, 쌀 적양파 작은 것 물 달래 잘게 썬 것 간장 물 참치액 다진마늘 고추가루 참기름 통깨 
달래된장찌개,끓이기, 멸치다시 조갯살 감자 양파 대파 마늘 청량초 된장 
톳밥,끓이기, 쌀 톳 소금 쌀뜨물 간장 고추가루 황설탕 참기름 통깨 등
치즈닭볶음탕,끓이기, 닭 모짜렐라치즈 물 감자 파프리카 다진마늘 설탕 고춧가루 간장 고추장 올리고당 청양고추 
김치닭볶음탕,끓이기, 닭 도톰하게 썬 무 감자 당근 양파 포기 김치 쑥갓 간장 고추가루 청양 고추가루 고추장 황설탕 맛술 케첩 다진 마늘 생강가루 카레가루 매실액 후추 
문어라면,끓이기, 봉지라면 문어다리 양파
순두부찌개,끓이기, 돼지고기 순두부 후추 배추김치 양파 대파 물 다진마늘 생강술 후추 미림 참기름 들기름 
청국장찌개,끓이기, 청국장 애호박 김치 다진마늘 
홍합탕,끓이기, 홍합 맛술 대파
전복죽,끓이기, 전복 전복내장 찹쌀 당근 대파 소금 참기름
닭고기달걀죽,끓이기, 진밥 닭가슴살 분량 청경채 달걀노른자 육수
멍게손질,끓이기, 멍게 피꼬막
바지락강된장,끓이기, 냉이 양파 감자 대파 청량고추 다시육수 된장 고추장 참기름 다진마늘 다진대파 
라볶이,끓이기, 멸치 다시마 떡국떡 어묵 라면사리 파 양파 고추장 설탕 설탕 꿀 깨 다진마늘 
마론라떼,끓이기, 우유 밤페이스트 스팀용 우유 에스프레소 밤 페이스트 밤 물 설탕 물 
콩나물배추된장국,끓이기, 배추 넉넉히 콩나물 된장 대파 청양고추 마늘 고춧가루 소금 
콩나물국,끓이기, 콩나물 다진마늘 대파 천일염 멸치다시팩
만두전골,끓이기, 만두 호박 당근 양파 버섯 배추 어묵 청양고추 육수 무 대파 다시멸치 다시마 된장 된장 고춧가루 다진마늘 간장 
소고기가지카레,끓이기, 카레가루 소고기 가지 파프리카 감자 양파 브로콜리 식용유
참치김치찌개,끓이기, 매운김치찌개용 참치 신김치 멸치다시물 파 양파 국간장 설탕
버섯솥밥,끓이기, 쌀 멸치국물 버섯 장 간장 멸치국물 고춧가루 다진마늘 참기름 깨소금 파 
김치떡국,끓이기, 김치 김치국물 떡국떡 대파 홍고추 참기름 다진마늘 멸치다시마 육수 소금 
율무밥,끓이기,율무밥 백미 현미 율무 율무죽 율무 아몬드 소금 
해물순두부찌개,끓이기, 순두부 배추김치 모시조개 대하 대파 홍고추 새우젓 고추기름 다진마늘 
된장찌개,끓이기, 애호박 감자 양파 두부 다진 마늘 대파 된장
콜라비피클,끓이기, 콜라비 큰 것 물 설탕 식초 소금 피클링 스파이스 레몬즙 
짜장밥,끓이기, 고기 감자 호박 양파 당근 청경채시금치양배추 짜장분말
바지락칼국수라면,끓이기, 바지락 칼국수 라면 손질새우 달걀 물 김 자른것 
소고기미역국,끓이기, 소고기 미역 통마늘 설탕 국간장 소금 멸치액젓
소고기미역국,끓이기, 소고기 미역 다진마늘 집간장 천일염 참기름
청국장찌개,끓이기, 청국장 신김치 두부 무우 양파 대파 청양고추
무청시래기강된장,끓이기, 시래기 된장 양파 감자 새송이버섯 참기름 다진마늘 파 순두부 국물 디포리 멸치 다시마 대파뿌리
새우애호박백일송이죽,끓이기, 진밥 밥새우 애호박 송이버섯 육수
조개쑥된장국,끓이기, 쑥 멸치다시육수 다진마늘 조개 청양고추 홍고추 된장 굵은소금
묵은지참치찌개,끓이기, 참치 묵은지 작은포기 양파 청양고추 물 다진마늘 대파 소금 후추가루 
장어탕,끓이기, 장어뼈 장어머리 무청시래기 고사리 콩나물 된장 다진마늘 고추가루 국간장 들깨가루 
들깨칼국수,끓이기, 칼국수 멸치육수 들깨가루 양파 애호박 당근 대파
부대찌개,끓이기, 김치 스팸 소세지 베이크드빈스 갈은돈육 양파 파 다시마 멸치 치즈 고춧가루 다진마늘 고추장 된장 국간장 육수
소고기배추된장국,끓이기, 소고기 대파 청양고추 미림 물 소금 얼갈이배추 된장 고춧가루 다진마늘 얼갈이배추 된장 고춧가루 다진마늘 
김치말이국수,끓이기, 중면 김치말이 소 다진김치 설탕 국간장 참기름 고명 오이 참깨 국물 동치미 국물 김치국물 생수 유기농 설탕 쯔유 식초 얼음
닭가슴살볶음탕,끓이기, 닭가슴살 당근 작은크기 감자 양파 파 간장 매실액 올리고당 후추 다진마늘 맛술 참기름 고춧가루 
쑥국,끓이기, 쑥 조개살 멸치육수다시마 멸치 무 대파 된장 들깨가루 
카레라이스,끓이기, 감자 중간 크기 양파 파프리카 햄 작은 것 매운맛 카레 분말 기름 물 소금 
닭계장,끓이기, 닭 고사리 숙주 고춧가루 다진마늘 소금
매생이라면,끓이기, 라면 매생이 콩나물 두부 라면스프
해장라면,끓이기, 라면 콩나물 자른미역 대파 청양고추 물 
돼지고기김치찌개,끓이기, 배추김치 돼지고기 배추김치국물 양파 대파 홍고추 두부 맛술 참기름 다진마늘 고춧가루 
꽃게탕,끓이기, 꽃게 새우 오징어 미나리 양파 애호박 대파 냉이 된장 고춧가루 다진마늘 맛술 소금
근대된장국,끓이기, 근대 건새우 멸치다시마육수 대파 된장 다진마늘 소금 
카레리조또,끓이기, 밥 닭가슴살 표고버섯 새송이버섯 작은 것 양파 육수 올리브유 카레가루 생크림 
황태라면,끓이기, 찢은 황태포 해물 라면 물 계란 청양 고추가루 대파 
꼬막탕,끓이기, 꼬막 물 청양 고추 대파 흰부분 소금 
돼지고기비지찌개,끓이기, 콩비지 김치한줌 멸치육수 돼지고기 새우젓 참기름
아보카도스프,끓이기, 아보카도 두유 감자 캐슈너트 소금 
김치찌개,끓이기, 김치 백김치 순무김치 열무김치 돼지안심 양파 청양고추 대파 두부 물 장 고추장 고춧가루 후추 열무김치국물 다진마늘 굴소스 맛술 소금 고추기름 
버섯달걀국,끓이기, 멸치다시마육수 국간장 다진마늘 팽이버섯 달걀 다진파 소금 
김국,끓이기, 물 계란 대파 연두 소금 
당근요구르트스프,끓이기, 당근 감자 소 사과 양파 요플레 물 
우렁된장찌개,끓이기, 돼지호박 양파 두부 맛느타리버섯 대파 청양 고추 멸치육수 고추가루 우렁이쌈장 등
닭볶음탕,끓이기, 닭 감자 양파 당근 대파 청고추 홍고추 황설탕 다진마늘 생강가루 양조간장 고춧가루 
우엉차,끓이기, 우엉 
순두부들깨탕,끓이기, 멸치 순두부 팽이버섯 대파 들깨가루 다진마늘 소금 국간장 다시마 끓인물 
매생이굴국,끓이기, 매생이 굴 육수디포리다시마 소금 다진마늘 
도토리묵,끓이기, 도토리묵가루 물 소금 현미유 
커리,끓이기, 발티 커리 닭안심 양파 다진마늘 코코넛밀크 난 반죽 우리밀통밀 물 소금 현미유 
두부두루치기,끓이기, 두부 대파 양파 청양고추 간장 고춧가루 설탕 소금 후추 참기름 마늘 맛술 물 
들깨수제비,끓이기, 밀가루 물 소금 식용유 감자 표고버섯 깻잎 당근 대파 다진마늘 멸치육수 들깨가루 천일염 
봄동된장국,끓이기, 봄동 건새우 멸치육수 다진 마늘 된장 고춧가루 대파 양파
카레라이스,끓이기, 감자 돼지고기 애호박 당근 마늘 양파 카레가루 물
검은콩두유,끓이기, 불린 검은콩 불린 콩물 우유 꿀 등
냉이두부된장국,끓이기, 냉이 두부 멸치 새우 다시마 청주 물 정도 통마늘 된장 
카레,끓이기, 호박 양파 어묵 피망 새우살 토마토 카레 물 
해물미소라멘,끓이기, 시판미소라멘 홍합 해물모듬 고추 물
청국장찌개,끓이기, 쇠고기 김치 다진마늘 감자 양파 느타리버섯 두부 청국장 멸치국물 파 청양고추 국간장 참기름 
황태국,끓이기, 무 황태채 다시마 달걀 대파 물 두부 다진 마늘 새우젓 국간장 참기름 청주 소금 후추
전복라면,끓이기, 라면 미니전복 콩나물
해물짬뽕라면,끓이기, 사리라면 오징어 바지락 굴 콩나물 애호박 대파 양파 월남고추 양송이버섯 올리브오일 고춧가루 다진마늘 육수 물 치킨스톡 생강가루 후추가루
고구마근대진밥,끓이기, 진밥 근대 고구마 콜리플라워 물
짬뽕,끓이기, 새우 미더덕 바지락 양파 대파 청양고추 느타리버섯 만두 멸치다시물 고춧가루 굴소스 다진마늘 국간장 후춧가루 
닭도리탕,끓이기, 닭 감자 당근 양파 대파 고추장 고춧가루 다진마늘 간양파 물엿 간장 소주 후춧가루 
치즈등갈비,끓이기, 등갈비 팽이버섯 파 모짜렐라치즈 옥수수 매운갈비 청량고추
무청시래기밥,끓이기, 무청시래기 뒤포리육수 쌀 간장 다진양파 깻잎 고추가루 통깨 참기름
닭죽,끓이기, 생닭 삼계탕 낙지 전복 부추 양파 버섯 당근 애호박 마늘
바지락쑥국,끓이기, 쑥 바지락살 된장 다시멸치 다시마 양파 중 두부 다진마늘 대파 들깨가루 
딸기쨈,끓이기, 딸기 설탕
소고기미역국,끓이기, 미역 소고기 국거리 국간장 참기름 다진마늘 
밥솥고구마밥,끓이기, 밤고구마 쌀 물 다시마 
귀리밥,끓이기, 쌀 귀리 물 
홍합탕,끓이기, 홍합탕 물 청주 대파 홍고추 꽃소금 큰술
시래기된장국,끓이기, 시래기 다진마늘 다시멸치 다시마 된장 소금
데리야끼등갈비,끓이기, 등갈비 파 물 간장 생강 마늘 양파 올리고당 레몬즙 된장 소금
김치어묵탕,끓이기, 김치 어묵 파 왕만두 다시마 두부 고추장 간장 매실원액 설탕 다진마늘 
팔락파니르,끓이기, 카레 시금치 양파 완숙토마토 닭고기 생크림 물 버터 모짜렐라 블럭치즈 후춧가루 소금 
갈치찌개,끓이기, 갈치 무 양파 대파 집간장 양조간장 다진마늘 까나리액젓 설탕 고춧가루
김치유부우동,끓이기, 우동면 배추김치 고추가루 집간장 유부 김가루 쪽파 소금 멸치육수 후추가루 
쑥국,끓이기, 쑥 멸치가루 된장 마늘
계란국,끓이기, 계란 양파 대파 맛술 멸치육수 국간장
잔치국수,끓이기, 애호박 국수면 당근 다시마 계란 대파 간마늘 청양고추 다시멸치
소고기미역국,끓이기, 마른미역 소고기 집간장 다진마늘 천일염 물 
쑥수제비,끓이기, 우리밀가루 쑥 애호박 양파 당근 단호박 대파 양송이버섯 파프리카 바지락 육수 다시멸치 다시마 양파 대파 소금 다진 마늘
배꿀,끓이기, 배 파뿌리 생강 꿀 
참치김치찌개,끓이기, 김치 다시멸치 마요네즈
콩나물황태국,끓이기, 황태채 무 콩나물 대파 국간장 새우젓 달걀 참기름 물
멸치육수배추국,끓이기, 멸치육수 된장 국간장 대파 후춧가루 멸치육수 멸치 다시마사방 양파껍질 무 
시금치바지락칼국수,끓이기, 시금치 수제비용 밀가루 바지락 애호박 당근 표고버섯 계란 소금 멸치육수
옥수수찌기,끓이기, 흑찰옥수수 생수 꽃소금 설탕 
무말랭이차,끓이기, 무말랭이 물 
김치닭볶음탕,끓이기, 닭 마리 김치 청양고추 대파 닭육수 감자 김칫국물 고춧가루 고추장 간장 다진마늘 물엿 청주 생강 후추 
소고기배추국,끓이기, 소고기 배추 물 대파 통마늘 소금 후추 청주 
감자수제비,끓이기, 중력밀가루 계란 물반컵 올리브유 감자 양파 애호박 소금 국간장 
라면,끓이기, 라면 사리 멸치 육수 양파 청양초 고춧가루 대파 마늘 
귀리죽,끓이기, 귀리 물 
소고기버섯샤브샤브,끓이기, 숙주 배추 쑥갓 청경채 느타리버섯 팽이버섯 표고버섯 차돌박이 칼국수면 멸치다시마육수 국시장국 대파 가쓰오부시 칠리소스
감자스프,끓이기, 감자 양파 베이컨 파슬리 생크림 치킨스톡큐브 
냄비밥,끓이기, 쌀 검은콩 물
밤라떼,끓이기, 시판용 군밤 우유 꿀 
수제비,끓이기, 백합 물 중력 밀가루 물 감자 미나리 홍고추 새송이버섯 소금 후추 
돼지고기김치찌개,끓이기, 돼지고기앞다리살 김치 양파 대파 식용유 물 다시다 돼지고기 고추장 고춧가루 된장 국간장 다진 마늘 
콩나물무국,끓이기, 콩나물 무 대파 다진마늘 소금 참기름
렌틸콩밥,끓이기, 쌀 렌틸콩
냉이된장국,끓이기, 냉이 두부 양파 파 국물멸치 건새우 대파뿌리 다시마 된장 다진마늘
호박죽,끓이기, 단호박 찹쌀가루 자일로스 소금
진밥,끓이기, 진밥 소고기 적채 브로콜리 새송이버섯 양파 육수
꽁치김치찌개,끓이기, 꽁치통조림 김장 김치 양파 대파 다진마늘 소금 후추 청양고추 고추가루
차돌박이된장찌개,끓이기, 차돌박이 감자 애호박 양파 청양고추 팽이버섯 두부 된장 고추장 
피클,끓이기, 무 적양배추 물 식초 설탕 청양고추 피클링스파이스
수제비,끓이기, 밀가루 육수 부추 홍고추 다진마늘 참치액 소금
표고버섯강된장,끓이기, 표고버섯 양파 애호박 새우 두부 된장 고추장 미림 
바지락쑥칼국수,끓이기, 쑥 밀가루 달걀 바지락 호박 양파 간장 대파 마늘 
돼지고기김치찌개,끓이기, 돼지고기 찌개용 배추김치 양파 청양고추 대파 다진마늘 김치국물 맛술 들기름 물 후추가루 
토마토쨈,끓이기, 토마토 설탕 
참치버섯찌개,끓이기, 동원 참치캔 참느타리버섯 양파 돼지호박 대파 다진마늘 고추장 된장 고추가루 두부 물 
배추진밥,끓이기, 진밥 닭고기 배추 두부 당근 양파 육수
해물카레덮밥,끓이기, 고구마 양파 당근 파프리카 모둠해산물 카레가루 
단팥죽,끓이기, 적두 우유 설탕 소금
콩비지찌개,끓이기, 메주콩 돼지고기 배추김치 올리브유 다진마늘 고기밑간 고춧가루 다진마늘 미림 
닭개장,끓이기, 대파 고사리 숙주 양파 닭 느타리버섯 고추기름 고춧가루 다진마늘 간장 소금 육수 다시마 대파 뿌리까지 통마늘
김치청국장찌개,끓이기, 청국장 김치 배추 양파 두부 쌀뜨물 다진마늘 고추가루 들기름 소금
칼만두국,끓이기, 대파 다시마 멸치 청양고추 만두 칼국수건면 감자 양파 대파 마늘 간장 맛술 소금 후추 고춧가루 김가루
두부깐풍기,끓이기, 두부 마늘 다진양파 대파 홍고추 청고추 고추기름
카레우동,끓이기, 우동면 양파 당근 카레가루 장조림
새우젓무국,끓이기, 무 물 참기름 새우젓 다진마늘 대파 볶은 소금 
양배추국,끓이기, 양배추 두부 멸치 육수 된장 소금 다진마늘 고추가루 대파 
바지락된장찌개,끓이기, 바지락 두부 국물용 멸치 감자 양파 대파 청량고추 홍고추 물 고춧가루 집된장
간장닭볶음탕,끓이기, 닭볶음탕용 닭 조림 감자 양파 대파 당근 월계수잎 통후추 당면 물 간장 매실액 올리고당 다진마늘 후추 참기름 굴소스 맛술 청주 고춧가루 통깨 청양고추 건고추
삼계탕,끓이기, 영계 찹쌀 대추 밤 통마늘 생강 양파 대파 다용도시즈닝 
돼지고기김치찌개,끓이기, 김치 찌개용 돼지고기 두부 대파 홍고추 청고추 육수내기 무 물 국물내기용 멸치 고춧가루 식초 다진마늘 매실액 
두부라면,끓이기, 라면사리 두부 물 대파 홍고추 풋고추 라면 스프 
율무단호박죽,끓이기, 단호박 율무 소금 꿀 대추 잣 흑임자
복숭아잼,끓이기, 복숭아 레몬즙 식빵 설탕 
배꿀차,끓이기, 배 통후추 꿀 물 
소고기무미역진밥,끓이기, 진밥 소고기 미역 무 백일송이버섯 참기름 육수
리코타치즈,끓이기, 우유 생크림 레몬 소금 
호박잎된장국,끓이기, 호박잎 돼지호박 물 마른 다시마 마른 새우 홍고추 대파 흰대만 된장 고춧가루 다진마늘 청주 소금 
만두국,끓이기, 밀가루 만두 파 호박 당근 감자 버섯 양파 육수 국간장 소금
홍합미역국,끓이기, 홍합 미역 소주 마늘
황태미역국,끓이기, 북어 미역 들기름 간장 새우젓 다진마늘 굵은소금 들깨가루
오징어무국,끓이기, 오징어 무 다시마 마늘 대파 국간장 미네랄소금
아욱국,끓이기, 아욱 된장 멸치 새우 파 마늘 소금
두부김치국,끓이기, 묵은지 두부 국간장 소금 식용유 참기름 마늘 쪽파
사골국,끓이기, 사골 물
된장찌개,끓이기, 호박 두부 팽이버섯 고추가루 마늘 멸치 다시마 양파 파 된장
닭곰탕,끓이기, 닭 파 대추 인삼 마늘 양파 소금 후추 참기름
감자국,끓이기, 감자 호박 파 마늘 국간장 소금 참기름 식용유 마른표고
부대찌개,끓이기, 김치 햄 스팸 콩나물 파 멸치 다시마 마른표고버섯 소금 청양고추 고추장 고춧가루 간장 마늘
묵은지닭볶음탕,끓이기, 닭 묵은지 양파 당근 파 고추장 고춧가루 마늘 간장 올리고당 매실 
하이라이스,끓이기, 일본식 고형 하이라이스 양파 감자 소고기 토마토 중 식용유 물
어묵탕,끓이기, 어묵 묵은지 가쯔오국물팩 파 소금
냉면,끓이기, 시판용 오미자청 냉면 동치미 육수 얼린 오미자청
오미자젤리,끓이기, 오미자청 청포묵 물 
카레,끓이기, 카레여왕 양파 애호박 당근 작은거 감자 작은거 물 돼지고기 올리브유 
짜장밥,끓이기, 짜장분말 당근 감자 양파 중 소고기 완두콩 식용유 물
강된장,끓이기, 청양고추 호박 두부 양파 파 된장 고추장 참기름 깨 올리고당 멸치육수
묵은지닭볶음탕,끓이기, 닭볶음탕용 묵은지 고추장 간장 고춧가루 다진마늘 매실청 
들깨칼국수,끓이기, 생칼국수면 들깨가루 들깨가루 새송이버섯 청고추 파 양파 다시마 국물멸치 소금
홍합미역국,끓이기, 불린미역 쌀뜬물 홍합 다진마늘 국간장 들기름 소금
잔치국수,끓이기, 소면 물 국수장국 김치 계란 호박 간장 고춧가루 청양고추 참기름 깨 
동태곤이탕,끓이기, 동태 곤이 콩나물 무 호박 양파 쑥갓 대파 다진마늘 다진생강 새우젓 고춧가루 국간장 육수다시마 멸치
감자계란국,끓이기, 무 감자 양파 대파 계란 국간장 다진마늘 참기름 고춧가루 육수다시마멸치 새우젓
대구탕,끓이기, 대구 미더덕 조개 무 콩나물 미나리 대파 청양고추홍고추 맛술 국간장 소금 육수 국물용 멸치 다시마 사방 건표고버섯 물 
미역냉국,끓이기, 마른미역 오이 생수 홍고추 진간장 소금 피클국물 홍고추 통깨 
냉이강된장찌개,끓이기, 된장 고추장 냉이 바지락 살 양송이버섯 양파 감자 홍고추 청양고추 대파 다진 마늘 참기름 소금 다시마 물
재첩국,끓이기, 생재첩 부추 물 소금
밤죽,끓이기, 쌀 물 밤 소금 
닭볶음탕,끓이기, 생닭 감자 당근 양파 대파 녹말물 다진마늘 고추장 고춧가루 후추가루 올리고당 간장
버섯된장국,끓이기, 느타리버섯 깻잎 양파 감자 깻잎 멸치다시육수 된장 들깨가루 국간장
명란젓찌개,끓이기, 명란젓 작은 것 봄동 낱장 두부 양파 고추 대파 미림 새우젓 다진 마늘 후추 멸치 육수 
단팥죽,끓이기, 팥앙금 찹쌀 우유 
유부어묵탕,끓이기, 어묵 유부주머니 무 청양고추 육수 육수 무 멸치 다시마 물 양조간장 국시장국 가쓰오 연두 
삼계탕,끓이기, 영계 찹쌀 마늘 수삼 황기 대추 소금 후추
쑥차,끓이기, 쑥가루 물 잣 
들깨감자미역국,끓이기, 마른 미역 감자 쌀뜨물 홍게맛장 들깨가루 꽃소금 
쇠고기샤브샤브,끓이기, 쇠고기 콩나물 팽이버섯 새송이 애느타리 미나리 멸치액젓 멸치 다시마 대파 
바지락칼국수,끓이기, 칼국수면 바지락 애호박 당근 양파 멸치 대파 다시마 무 물 국간장 다진마늘 청주 
콩나물김치국,끓이기, 배추김치 콩나물 대파 청양고추 멸치육수 천일염 고추가루 다진마늘 
애호박국,끓이기, 애호박 양파 대파 소금 멸치다시마육수
북어국,끓이기, 북어채 무 대파 달걀 멸치국물 참기름 다진마늘 국간장 멸치액젓 소금 후추 
소고기굴떡국,끓이기, 떡국떡 사골국 굴 소고기 다진마늘 굵은소금
카라멜시럽,끓이기, 설탕 생크림 물
홍합탕,끓이기, 홍합 대파 청양고추 다진마늘 천일염
바지락쑥된장국,끓이기, 쑥 바지락 마늘 대파 쌀뜨물 된장
아욱된장국,끓이기, 아욱 양파 대파 건새우 건표고버섯 다진마늘 된장 고추장 미림 청주 굵은소금 멸치다시육수 
느타리버섯들깨탕,끓이기, 느타리버섯 대파 마늘 들깨가루 조선간장 소금 다시멸치 물
순두부찌개,끓이기, 순두부 바지락 양파 대파 고춧가루 멸치 다시마 버섯 마늘
딸기쨈,끓이기, 딸기쨈 유기농설탕
쑥홍합수제비,끓이기, 초록입홍합 감자 양파 호박 대파 당근 반죽 밀가루 쑥 소금 
소고기우렁강된장,끓이기, 우렁살 소고기다짐육 애호박 양파 당근 청양고추 미니새송이버섯 참기름 된장 꿀 청주 맛술 
콩나물국,끓이기, 콩나물 두부 대파 디포리 다시마 물 다진마늘 소금 국간장 
김치닭볶음탕,끓이기, 김치 닭 양파 파 김치국물 멸치국물 설탕 국간장 다진마늘 후춧가루 
가츠동,끓이기, 돈까스 양파 새송이버섯 달걀 파 가쓰오부시 국물 
해물된장찌개,끓이기, 쏙 오징어 바지락 양파 호박 대파 청양고추 두부 팽이버섯 된장 고춧가루 
굴순두부국,끓이기, 무 마른 다시마 순두부 생굴 대파 다진마늘 새우젓 소금
소고기죽,끓이기, 소고기 다짐육 쌀 표고버섯 당근 양파 브로콜리 참기름 물 국간장 소금 
닭한마리,끓이기, 닭볶음탕용 닭 대추 월계수잎 통후추 물 감자 대파 배추 인삼 양배추 양파 소금 통마늘 소스 유자청 간장 식초 고춧가루 연겨자
번데기탕,끓이기, 번데기탕 양파 대파 청고추 홍고추 고추가루 통깨 
김치찌개,끓이기, 도토모 배추김치 양파 물 국간장 소금 후추 
카레,끓이기, 감자 양파 파프리카 피망 새송이버섯 당근 올리브유 카레가루
청경채맛살탕,끓이기, 청경채 게맛살 작은거 달걀흰자 전분 물 소금 후추 굴소스 
해물미역국,끓이기, 미역 꽃게 새우 홍합 바지락조개살 국간장 후추가루 소금
김치참치죽,끓이기, 참치캔 김치 김치국물 찬밥 다시마육수 참기름 국간장 맛술 소금 
시금치건새우된장국,끓이기, 멸치 육수 시금치 건새우 마늘 된장 
쑥국,끓이기, 쑥 집된장 멸치다시마육수
김치수제비,끓이기, 밀가루 물 디포리 다시마 애호박 양파 신김치 청양고추 대파 올리브유 김치국물 
감자수제비,끓이기, 감자 양파 대파 반죽 밀가루 우유 멸치 다진마늘 참치액 국간장 소금 참기름 통깨
멜론감자콜리플라워스프,끓이기, 메론 감자 콜리플라워 
콩나물무국,끓이기, 콩나물 무 파 다진 마늘 소금 다시마 국물멸치 
두부김치찌개,끓이기, 두부 돼지고기 신김치 고춧가루 홍고추 대파 청양고추 대파 양파 디포리 다시마 무 고추씨 국간장 다진마늘 고춧가루 생강술 후추
김치콩나물국,끓이기, 포기김치 콩나물 멸치 육수 대파 홍고추 청고추 고추가루 볶음소금 후추 
닭가슴살카레,끓이기, 닭가슴살 감자 양파 당근 브로콜리 사과 카놀라유 물 카레 물 꽃소금 
어묵국,끓이기, 감자 어묵 청양고추 다진마늘 멸치 무 국간장 소금 
라면,끓이기, 라면 대파 체다치즈 다진마늘 쌈장 
오징어라면,끓이기, 라면 물 오징어 청양고추가루 대파 청고추 홍고추 
감태국,끓이기, 감태 생굴 물 다진마늘 청주 국간장 볶음소금 
